dtreffre,numdep,nomdep,numregi,nomregi,aah_complaah,aah_age_5,beneficiaires,lieures,date
2020-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,5,LA REUNION/LA REUNION,2020-12-01
2020-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1381,LA REUNION/LA REUNION,2020-12-01
2020-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1587,LA REUNION/LA REUNION,2020-12-01
2020-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1915,LA REUNION/LA REUNION,2020-12-01
2020-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,137,LA REUNION/LA REUNION,2020-12-01
2020-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,171,LA REUNION/LA REUNION,2020-12-01
2020-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,415,LA REUNION/LA REUNION,2020-12-01
2020-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,578,LA REUNION/LA REUNION,2020-12-01
2020-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1393,LA REUNION/LA REUNION,2020-11-01
2020-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3084,LA REUNION/LA REUNION,2020-11-01
2020-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1930,LA REUNION/LA REUNION,2020-11-01
2020-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,5,LA REUNION/LA REUNION,2020-11-01
2020-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,219,LA REUNION/LA REUNION,2020-11-01
2020-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1209,LA REUNION/LA REUNION,2020-10-01
2020-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,9,LA REUNION/LA REUNION,2020-05-01
2020-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,2,LA REUNION/LA REUNION,2020-05-01
2020-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,39,LA REUNION/LA REUNION,2020-05-01
2020-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,221,LA REUNION/LA REUNION,2020-05-01
2020-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,300,LA REUNION/LA REUNION,2020-05-01
2020-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,589,LA REUNION/LA REUNION,2020-05-01
2020-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,41,LA REUNION/LA REUNION,2020-04-01
2020-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,707,LA REUNION/LA REUNION,2020-04-01
2020-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1549,LA REUNION/LA REUNION,2020-04-01
2020-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2515,LA REUNION/LA REUNION,2020-04-01
2020-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,2,LA REUNION/LA REUNION,2020-04-01
2020-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,216,LA REUNION/LA REUNION,2020-04-01
2020-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,304,LA REUNION/LA REUNION,2020-04-01
2020-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,594,LA REUNION/LA REUNION,2020-03-01
2020-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1205,LA REUNION/LA REUNION,2020-03-01
2020-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1898,LA REUNION/LA REUNION,2020-03-01
2020-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2526,LA REUNION/LA REUNION,2020-03-01
2020-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1809,LA REUNION/LA REUNION,2020-03-01
2020-03,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,880,LA REUNION/LA REUNION,2020-03-01
2020-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,216,LA REUNION/LA REUNION,2020-03-01
2020-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,302,LA REUNION/LA REUNION,2020-03-01
2020-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,406,LA REUNION/LA REUNION,2020-03-01
2023-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2424,LA REUNION/LA REUNION,2023-08-01
2023-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,2205,LA REUNION/LA REUNION,2023-08-01
2023-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,703,LA REUNION/LA REUNION,2023-08-01
2023-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,654,LA REUNION/LA REUNION,2023-08-01
2023-08,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,526,LA REUNION/LA REUNION,2023-08-01
2023-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,16,LA REUNION/LA REUNION,2023-07-01
2023-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1417,LA REUNION/LA REUNION,2023-07-01
2023-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1510,LA REUNION/LA REUNION,2023-07-01
2023-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3251,LA REUNION/LA REUNION,2023-07-01
2023-07,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1268,LA REUNION/LA REUNION,2023-07-01
2023-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,158,LA REUNION/LA REUNION,2023-07-01
2023-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,483,LA REUNION/LA REUNION,2023-07-01
2023-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1507,LA REUNION/LA REUNION,2023-06-01
2023-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1670,LA REUNION/LA REUNION,2023-06-01
2023-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,2,LA REUNION/LA REUNION,2023-06-01
2023-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,486,LA REUNION/LA REUNION,2023-06-01
2023-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,699,LA REUNION/LA REUNION,2023-06-01
2023-06,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,511,LA REUNION/LA REUNION,2023-06-01
2024-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1493,LA REUNION/LA REUNION,2024-10-01
2024-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1645,LA REUNION/LA REUNION,2024-10-01
2024-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1859,LA REUNION/LA REUNION,2024-10-01
2024-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1986,LA REUNION/LA REUNION,2024-10-01
2024-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2504,LA REUNION/LA REUNION,2024-10-01
2024-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,235,LA REUNION/LA REUNION,2024-10-01
2024-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,632,LA REUNION/LA REUNION,2024-10-01
2021-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,17,LA REUNION/LA REUNION,2021-03-01
2021-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1249,LA REUNION/LA REUNION,2021-03-01
2021-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,219,LA REUNION/LA REUNION,2021-03-01
2021-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,575,LA REUNION/LA REUNION,2021-03-01
2021-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,600,LA REUNION/LA REUNION,2021-03-01
2020-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1602,LA REUNION/LA REUNION,2020-07-01
2020-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1912,LA REUNION/LA REUNION,2020-07-01
2020-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,43,LA REUNION/LA REUNION,2020-07-01
2020-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,290,LA REUNION/LA REUNION,2020-07-01
2020-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,414,LA REUNION/LA REUNION,2020-07-01
2020-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1205,LA REUNION/LA REUNION,2020-01-01
2020-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1906,LA REUNION/LA REUNION,2020-01-01
2020-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1812,LA REUNION/LA REUNION,2020-01-01
2020-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,55,LA REUNION/LA REUNION,2020-01-01
2020-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,152,LA REUNION/LA REUNION,2020-01-01
2020-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,697,LA REUNION/LA REUNION,2020-01-01
2020-01,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,343,LA REUNION/LA REUNION,2020-01-01
2019-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1415,LA REUNION/LA REUNION,2019-11-01
2019-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1341,LA REUNION/LA REUNION,2019-11-01
2019-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1905,LA REUNION/LA REUNION,2019-11-01
2019-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2587,LA REUNION/LA REUNION,2019-11-01
2019-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,4,LA REUNION/LA REUNION,2019-11-01
2019-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,2,LA REUNION/LA REUNION,2019-11-01
2019-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,317,LA REUNION/LA REUNION,2019-11-01
2019-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,416,LA REUNION/LA REUNION,2019-11-01
2019-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,570,LA REUNION/LA REUNION,2019-11-01
2018-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1194,LA REUNION/LA REUNION,2018-10-01
2018-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1391,LA REUNION/LA REUNION,2018-10-01
2018-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1779,LA REUNION/LA REUNION,2018-10-01
2018-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,533,LA REUNION/LA REUNION,2018-10-01
2018-10,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,299,LA REUNION/LA REUNION,2018-10-01
2018-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1341,LA REUNION/LA REUNION,2018-09-01
2018-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1380,LA REUNION/LA REUNION,2018-09-01
2018-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,2,LA REUNION/LA REUNION,2018-09-01
2018-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,180,LA REUNION/LA REUNION,2018-09-01
2017-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1206,LA REUNION/LA REUNION,2017-09-01
2017-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,118,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,298,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,401,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,523,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,11,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1310,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1986,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2701,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,604,LA REUNION/LA REUNION,2017-08-01
2017-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,70,LA REUNION/LA REUNION,2017-08-01
2017-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,19,LA REUNION/LA REUNION,2017-12-01
2017-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1512,LA REUNION/LA REUNION,2017-12-01
2017-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1984,LA REUNION/LA REUNION,2017-12-01
2017-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2681,LA REUNION/LA REUNION,2017-12-01
2017-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,3,LA REUNION/LA REUNION,2017-12-01
2017-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,403,LA REUNION/LA REUNION,2017-12-01
2017-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,547,LA REUNION/LA REUNION,2017-12-01
2018-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1183,LA REUNION/LA REUNION,2018-07-01
2018-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2790,LA REUNION/LA REUNION,2018-07-01
2018-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,2,LA REUNION/LA REUNION,2018-07-01
2018-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,214,LA REUNION/LA REUNION,2018-07-01
2018-07,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,282,LA REUNION/LA REUNION,2018-07-01
2018-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,14,LA REUNION/LA REUNION,2018-02-01
2018-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1198,LA REUNION/LA REUNION,2018-02-01
2018-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1980,LA REUNION/LA REUNION,2018-02-01
2018-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2688,LA REUNION/LA REUNION,2018-02-01
2018-02,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,660,LA REUNION/LA REUNION,2018-02-01
2018-02,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,179,LA REUNION/LA REUNION,2018-02-01
2018-02,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,306,LA REUNION/LA REUNION,2018-02-01
2018-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,11,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,19,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1207,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1315,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1490,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2572,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1661,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,205,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,301,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,517,LA REUNION/LA REUNION,2018-01-01
2018-01,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,242,LA REUNION/LA REUNION,2018-01-01
2017-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1324,LA REUNION/LA REUNION,2017-09-01
2017-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,3,LA REUNION/LA REUNION,2017-09-01
2017-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,64,LA REUNION/LA REUNION,2017-09-01
2018-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1492,LA REUNION/LA REUNION,2018-09-01
2017-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,12,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,24,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1377,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1320,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,590,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,2,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,114,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,170,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,513,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,593,LA REUNION/LA REUNION,2017-07-01
2017-07,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,212,LA REUNION/LA REUNION,2017-07-01
2018-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1801,LA REUNION/LA REUNION,2018-11-01
2018-11,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,770,LA REUNION/LA REUNION,2018-11-01
2018-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,225,LA REUNION/LA REUNION,2018-11-01
2018-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,548,LA REUNION/LA REUNION,2018-11-01
2016-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1331,LA REUNION/LA REUNION,2016-12-01
2016-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2499,LA REUNION/LA REUNION,2016-12-01
2016-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,4,LA REUNION/LA REUNION,2016-12-01
2016-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,180,LA REUNION/LA REUNION,2016-12-01
2017-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1989,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2484,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2546,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1447,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,542,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,4,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,113,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,161,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,393,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,514,LA REUNION/LA REUNION,2017-01-01
2017-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,464,LA REUNION/LA REUNION,2017-01-01
2017-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1202,LA REUNION/LA REUNION,2017-10-01
2017-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1320,LA REUNION/LA REUNION,2017-10-01
2017-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1397,LA REUNION/LA REUNION,2017-10-01
2017-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1327,LA REUNION/LA REUNION,2017-10-01
2017-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,605,LA REUNION/LA REUNION,2017-10-01
2017-10,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,223,LA REUNION/LA REUNION,2017-10-01
2016-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,159,LA REUNION/LA REUNION,2016-07-01
2016-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,396,LA REUNION/LA REUNION,2016-07-01
2019-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1368,LA REUNION/LA REUNION,2019-04-01
2019-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1893,LA REUNION/LA REUNION,2019-04-01
2019-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2617,LA REUNION/LA REUNION,2019-04-01
2019-04,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,821,LA REUNION/LA REUNION,2019-04-01
2019-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,1,LA REUNION/LA REUNION,2019-04-01
2019-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,189,LA REUNION/LA REUNION,2019-04-01
2019-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,585,LA REUNION/LA REUNION,2019-04-01
2017-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,3,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,69,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,115,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,208,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,297,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,503,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,211,LA REUNION/LA REUNION,2017-06-01
2017-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1274,LA REUNION/LA REUNION,2017-05-01
2017-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2559,LA REUNION/LA REUNION,2017-05-01
2017-05,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,574,LA REUNION/LA REUNION,2017-05-01
2017-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,3,LA REUNION/LA REUNION,2017-05-01
2017-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,3,LA REUNION/LA REUNION,2017-05-01
2017-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,120,LA REUNION/LA REUNION,2017-05-01
2017-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1220,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1499,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2546,LA REUNION/LA REUNION,2017-06-01
2017-06,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,583,LA REUNION/LA REUNION,2017-06-01
2018-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1391,LA REUNION/LA REUNION,2018-06-01
2018-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1950,LA REUNION/LA REUNION,2018-06-01
2018-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2795,LA REUNION/LA REUNION,2018-06-01
2018-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1700,LA REUNION/LA REUNION,2018-06-01
2018-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,70,LA REUNION/LA REUNION,2018-06-01
2018-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,176,LA REUNION/LA REUNION,2018-06-01
